Code du département;Libellé du département;Code INSEE;Nom de la commune;Numéro de la fiche équipement;Nombre d'équipements identiques;Activité code;Activité libellé;Activité praticable;Activité pratiquée;Dans salle spécialisable;Niveau de l'activité - Classif.;localisation
44;Loire-Atlantique;44015;Blain;289193;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4628210409, -1.76789479614
44;Loire-Atlantique;44015;Blain;289193;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4628210409, -1.76789479614
44;Loire-Atlantique;44092;Massérac;289355;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6758102411, -1.90458344966
44;Loire-Atlantique;44092;Massérac;289357;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6758102411, -1.90458344966
44;Loire-Atlantique;44067;Guémené-Penfao;289359;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;289360;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;289361;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;289363;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;289366;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;289366;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44018;Bouaye;289397;1;6001;Pétanque et jeu provencal;Oui;Oui;Non;Compétition départementale;47.1473396882, -1.6725437059
44;Loire-Atlantique;44065;Grand-Auverné;289533;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5758381027, -1.31165475959
44;Loire-Atlantique;44065;Grand-Auverné;289535;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5758381027, -1.31165475959
44;Loire-Atlantique;44065;Grand-Auverné;289535;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5758381027, -1.31165475959
44;Loire-Atlantique;44099;Moisdon-la-Rivière;289536;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6222503824, -1.37465777304
44;Loire-Atlantique;44099;Moisdon-la-Rivière;289537;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6222503824, -1.37465777304
44;Loire-Atlantique;44099;Moisdon-la-Rivière;289537;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6222503824, -1.37465777304
44;Loire-Atlantique;44078;Juigné-des-Moutiers;289539;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.689317272, -1.21237889264
44;Loire-Atlantique;44036;Châteaubriant;289544;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44100;Monnières;289713;2;7204;Boules traditionnelles;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1202035218, -1.34924956417
44;Loire-Atlantique;44003;Ancenis;289795;1;6303;Roller acrobatique;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;289795;1;6306;Planche à roulettes (Skate);Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;289796;1;7204;Boules traditionnelles;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44094;Mauves-sur-Loire;289804;1;5001;Motonautisme / Jet hydrojet / Aéroglisseur;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3161301081, -1.40277407662
44;Loire-Atlantique;44094;Mauves-sur-Loire;289804;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3161301081, -1.40277407662
44;Loire-Atlantique;44094;Mauves-sur-Loire;289804;1;6902;Ski nautique classique / Course / à figures libres / nupieds / Kneeboard / Wake-board;Oui;Non;Non;Non défini;47.3161301081, -1.40277407662
44;Loire-Atlantique;44015;Blain;289862;1;2002;Course d'orientation - Pédestre;Oui;Oui;Non;Entrainement;47.4628210409, -1.76789479614
