Code departement;Departement;Code INSEE;Commune;Numéro de l'installation;Nom usuel de l'installation;Numéro de la fiche équipement;Equipement;Batiment;Nombre d'équipements identiques;Type d'équipement_Code;Type d'équipement;Propriétaire principal;Gestionnaire principal;Propriétaire secondaire;Gestionnaire secondaire libellé;Gestion en délégation de service public;Nombre de vestiaires avec douches;Présence d'un éclairage;Chapiteau tente;Etablissement flottant;Salle polyvalente;Restaurant et débit de boisson;Etablissement recevant du public Hôtel;Hôtel Restaurant d'altitude;Salle de danse et jeux;Etablissement de plein air;Enseignement et colo;Etablissement recevant du public Type PE;Structure gonflable;Etablissement sportif couvert;Catégorie établissement recevant du public de 1 à 5;Année de mise en service;Tranche d'année de mise en service;Nombre de place en tribune;Libellé de la nature du sol;Libellé de la nature de l'équipement;Aire d'évolution Hauteur;Aire d'évolution Longueur;Aire d'évolution Largeur;Aire d'évolution Surface;Hauteur surface évolution;Nombre de couloir / piste / poste / etc.;Nombre de vestiaire sportif;Dont nombre de vestiaire chauffé;Nombre de vestiaire arbitre enseignant;Nombre de sanitaire sportif;Nombre de sanitaire public;Ouverture exclusivement saisonnière;Equipement de proximité (ouvert 7j/7j - 24h/24h);Sono fixe;Tableau fixe;Chronométrage;Aucun aménagement d'information;Utilisateur scolaire;Utilisateur club;Utilisateur autre;Utilisateur individuel;Utilisation performance;Utilisation formation;Utilisation récréation sportive;Tranche de date de dernier travaux réalisés;Date dernier travaux réalisés;Aucun travaux réalisé;Travaux de mise en conformité avec les règlements;Normes AFNOR;Inadaptation aux attentes des usagers;Dégâts liés à des dégradations ou à une catastrophe naturelle;Vétusté normal;Accès handicapé mobilité Aire d'évolution;Accès handicapé mobilité Tribune;Accès handicapé mobilité Vestiaire;Accès handicapé mobilité sanitaire sportif;Accès handicapé mobilité sanitaire public;Accès handicapé mobilité Aucun;Accès handicapé sensoriel Aucun;Accès handicapé sensoriel Aire d'évolution;Accès handicapé sensoriel Tribune;Accès handicapé sensoriel Vestiaire;Accès handicapé sensoriel Sanitaire sportif;Accès handicapé sensoriel Public;Accueil club;Accueil salle de réunion;Accueil buvette;Accueil contrôle anti-dopage;Accueil centre médico sportif;Accueil infirmerie;Accueil bureau;Accueil réception;Accueil local rangement;Accueil autre;Accueil aucun;Non chauffé;Chauffage fuel;Chauffage gaz;Chauffage électricité;Chauffage solaire;Chauffage autre;Confort sauna;Confort bain bouillonnant;Confort bain vapeur;Confort solarium;Confort autre;Confort aucun;Démarche haute qualité environnementale;Nombre de couloirs pour les structures artificielles d'escalade;Hauteur pour les structures artificielles d'escalade;Surface pour les structures artificielles d'escalade;Présence d'une signalétique;Présence de moyen d'alerte;Accès pédestre pour le public;Accès route pour le public;Accès mécanique pour le public;Accès nautique pour le public;Accès pédestre pour les secours;Accès routier pour les secours;Accès mécanique pour les secours;Accès nautique pour les secours;Locaux techniques;Locaux pédagogiques;Existence d'une aide publique à l'investissement;Equipement inscrit au plan départemental des espaces, sites et itinéraires;Situation de l'espace ou site de pratique;Site escalade Nombre de voies;Classe fédérale mini;EquNatureClassFedeMaxi;Présence d'une tour d'arrivée;Envol treuil;EquNatureSKAltitudeBasse;EquNatureSKAltitudeHaute;EquNatureSKDebit;Total remontée;EquNatureSKNbKMSkiAlpin;EquNatureSKNbKMSkiNordique;EquNatureSHNbPisteNeigeArti;EquNatureSKSnowPark;EquNatureSKHalfpipe;EquNatureSKKmLance;EquNatureSKBorder;EquNatureSKSlalom;EquNatureSKTremplin;EquNatureSKJardinAlpin;EquNatureSKJardinNordique;EquipementTir1Non;Tir 25;EquipementTir5Non;EquipementTir1NonNon;EquipementTir2NonNon;EquipementTir3NonNon;Tir plateau;Tir autre;Développement de la piste en mètre;Longueur de ligne droite;Nombre de couloir en ligne droite;Nombre de couloir hors ligne droite;Rivière de steeple;Système d'aide à la surveillance;Nombre d'aires de saut;Nombre d'aires de saut en hauteur;Nombre d'aires de saut en longueur;Nombre d'aires de saut en longueur et triple saut;Nombre d'aires de saut en sautoir perche;Nombre d'aires de lancer;Nombre d'aires de poids;Nombre d'aires de disque;Nombre d'aires de javelot;Nombre d'aires de marteau;Nombre d'aires de lancer mixte disque/marteau;Forme du bassin;Longueur du bassin;Largeur du bassin;Surface du bassin;Profondeur mini;Profondeur maxi;Nombre de couloirs;Surface des plages;Nombre total de tremplins;Nombre de tremplins de 1 m;Nombre de tremplins de 3 m;Nombre total de plateformes;Nombre de plateformes de 3 m;Nombre de plateformes de 5 m;Nombre de plateformes de 7,5 m;Nombre de plateformes de 10 m;Machine à vagues;Toboggan;Pentaglisse;Rivière;Système d'immersion personne handicapée;Fond mobile;Mur ou aileron mobile;Eclairage subaquatique;Sonorisation subaquatique;Autre aménagement;Présence pataugeoire;Coordonnées GPS longitude;Coordonnées GPS latitude;Date de création de la fiche équipement;Date de mise à jour de la fiche équipement;localisation
44.0;Loire-Atlantique;44106;Moutiers-en-Retz;441060010;Terrain des Loisirs;309510;Terrain Multisports;;1;1701;Plateau EPS/Multisports/city-stades;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2010;A partir de 2005;0;Bitume;Découvert;;33.00;15.00;495.00;;0;0;Non;0;Non;Oui;Non;Oui;Non;Non;Non;Oui;1;;1;1;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.99308;47.06435;05/07/2010 00:00;02/05/2017 00:00;47.06435, -1.99308
44.0;Loire-Atlantique;44106;Moutiers-en-Retz;441060010;Terrain des Loisirs;310660;Anneau de Course;;1;1004;Piste d'athlétisme isolée;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2010;A partir de 2005;0;Bitume;Découvert;;100.00;2.00;200.00;;2;0;Non;0;Non;Oui;Non;Oui;Non;Non;Non;Oui;1;1;1;1;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.99307;47.06434;21/07/2010 00:00;02/05/2017 00:00;47.06434, -1.99307
44.0;Loire-Atlantique;44106;Moutiers-en-Retz;441060011;Zone de Loisirs de Lancastria;310720;Terrain de Lancastria;;1;2802;Terrain de football;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2000;1995-2004;0;Gazon naturel;Découvert;;45.00;30.00;1350.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.99676;47.05413;22/07/2010 00:00;02/05/2017 00:00;47.05413, -1.99676
44.0;Loire-Atlantique;44107;Mouzeil;441070001;Stade Municipal;72864;Terrain de Football;;1;2802;Terrain de football;Commune;Commune;Commune;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1990;1985-1994;0;Gazon naturel;Découvert;;116.00;75.00;8700.00;;0;2;Non;1;Oui;Oui;Non;Oui;Non;Non;Non;Oui;;1;;;1;1;;2008;A partir de 2005;Non;Non;Non;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Oui;Oui;Non;Non-concerne;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.33829;47.44905;02/08/2005 00:00;02/05/2017 00:00;47.44905, -1.33829
44.0;Loire-Atlantique;44107;Mouzeil;441070001;Stade Municipal;72866;Courts de Tennis;;2;501;Court de tennis;Commune;Commune;Commune;Commune;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1990;1985-1994;0;Synthétique (hors gazon);Découvert;;36.00;18.00;648.00;;0;0;Non;0;Non;Oui;Non;Oui;Non;Non;Non;Oui;1;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.33958;47.44903;02/08/2005 00:00;02/05/2017 00:00;47.44903, -1.33958
44.0;Loire-Atlantique;44107;Mouzeil;441070001;Stade Municipal;311849;Aire de Pétanque;;1;202;Terrain de pétanque;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2000;1995-2004;0;Stabilisé/cendrée;Découvert;;30.00;8.00;240.00;;;0;Non;0;Non;Non;Non;Non;Non;Non;Non;Oui;;1;1;;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.33944;47.44854;23/08/2010 00:00;02/05/2017 00:00;47.44854, -1.33944
44.0;Loire-Atlantique;44107;Mouzeil;441070001;Stade Municipal;311851;Aire de Jeux;;1;2802;Terrain de football;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2000;1995-2004;0;Surface naturelle;Découvert;;60.00;36.00;2160.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.34051;47.44888;23/08/2010 00:00;02/05/2017 00:00;47.44888, -1.34051
44.0;Loire-Atlantique;44107;Mouzeil;441070002;Terrains de Sport de la Cure;173031;Terrain de Football;;1;2802;Terrain de football;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1985;1985-1994;0;Surface naturelle;Découvert;;100.00;65.00;6500.00;;0;1;Non;1;Oui;Oui;Non;Oui;Non;Non;Non;Oui;1;1;1;1;;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Non;Oui;Oui;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3452;47.4468;07/10/2005 00:00;02/05/2017 00:00;47.4468, -1.3452
44.0;Loire-Atlantique;44107;Mouzeil;441070002;Terrains de Sport de la Cure;173036;Terrain de Basket Ball;;1;2901;Terrain de basket-ball;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1996;1995-2004;0;Bitume;Découvert;;35.00;20.00;700.00;;0;1;Non;1;Non;Oui;Non;Oui;Non;Non;Non;Oui;1;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.34489;47.44625;07/10/2005 00:00;02/05/2017 00:00;47.44625, -1.34489
44.0;Loire-Atlantique;44107;Mouzeil;441070003;Salle Municipale;311860;Salle Municipale;Salle Louis Michaud;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;;1985-1994;0;Parquet;Intérieur;6.00;20.00;16.00;320.00;;0;0;Non;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non;Oui;Non;Non;Non;Non-concerne;Non-concerne;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.34751;47.44789;23/08/2010 00:00;28/11/2014 00:00;47.44789, -1.34751
44.0;Loire-Atlantique;44107;Mouzeil;441070004;Espace des Charmilles;216767;Terrain de Petanque;;1;202;Terrain de pétanque;Commune;Commune;Commune;;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;2000;1995-2004;0;Sable;Découvert;;10.00;5.00;50.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;1;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3461;47.44853;25/11/2005 00:00;02/05/2017 00:00;47.44853, -1.3461
44.0;Loire-Atlantique;44107;Mouzeil;441070005;Terrain de la Tournerie;317864;Terrain de Quad de la Tournerie;;1;404;Circuit de motocross;Commune;Commune;;;Non;Non;Oui;Non;Non;Non;;;;;Oui;Non;Non;Non;Oui;5;2011;A partir de 2005;0;Surface naturelle;Découvert;;300.00;210.00;63000.00;;1;1;Non;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;;1;;2;;2;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Non;Oui;Oui;Non;Non-concerne;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.30288;47.41742;22/04/2011 00:00;02/05/2017 00:00;47.41742, -1.30288
44.0;Loire-Atlantique;44107;Mouzeil;441070006;Espace Musculation;311864;Salle de Musculation;;1;802;Salle de musculation/cardiotraining;Commune;Commune;;;Non;Non;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;;1995-2004;0;Carrelage;Intérieur;3.00;4.00;3.00;12.00;;3;0;Non;0;Non;Oui;Non;Non;Non;Non;Non;Oui;;1;;;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.34775;47.44747;23/08/2010 00:00;28/11/2014 00:00;47.44747, -1.34775
44.0;Loire-Atlantique;44108;Mouzillon;441080001;Complexe de la Sangueze;72560;Salle des Etoiles Sportives;;1;1901;Salle multisports;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1974;1965-1974;0;Béton;Intérieur;7.00;20.00;20.00;400.00;;0;2;Oui;1;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;;1;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Non;Oui;Oui;Non;Non-concerne;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28396;47.14054;02/08/2005 00:00;04/06/2015 00:00;47.14054, -1.28396
44.0;Loire-Atlantique;44108;Mouzillon;441080001;Complexe de la Sangueze;72561;Terrain de Football;;1;2802;Terrain de football;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1980;1975-1984;0;Stabilisé/cendrée;Découvert;;90.00;56.00;5040.00;;0;2;Oui;2;Oui;Oui;Non;Oui;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non;Non;Non;Non;Oui;Non;Non-concerne;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28426;47.14019;02/08/2005 00:00;02/05/2017 00:00;47.14019, -1.28426
44.0;Loire-Atlantique;44108;Mouzillon;441080002;Complexe Sportif de la Pree;66523;Salle Eugène Guérin;;1;2106;Salle de gymnastique sportive;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;3;1995;1995-2004;200;Synthétique (hors gazon);Intérieur;7.00;44.00;27.00;1188.00;;0;4;Oui;1;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28404;47.13829;02/08/2005 00:00;04/06/2015 00:00;47.13829, -1.28404
44.0;Loire-Atlantique;44108;Mouzillon;441080002;Complexe Sportif de la Pree;66524;Stade Marcel Guilbaud;;1;2802;Terrain de football;Commune;Commune;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1988;1985-1994;0;Gazon naturel;Découvert;;105.00;75.00;7875.00;;0;2;Oui;1;Oui;Oui;Non;Oui;Non;Non;Non;Oui;;1;1;;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28488;47.13867;02/08/2005 00:00;02/05/2017 00:00;47.13867, -1.28488
44.0;Loire-Atlantique;44108;Mouzillon;441080003;Salle des Vendanges;72157;Salle des Vendanges;;1;2105;Salle de danse;Commune;Commune;;;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;4;1955;1945-1964;0;Parquet;Intérieur;6.00;20.00;10.00;200.00;;0;2;Oui;1;Non;Oui;Non;Non;Non;Non;Non;Oui;;1;1;;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28193347;47.14001551;02/08/2005 00:00;11/03/2016 00:00;47.14001551, -1.28193347
44.0;Loire-Atlantique;44108;Mouzillon;441080004;Circuits de Randonnees;217532;Circuit Gallo Romain;;1;3012;Boucle de randonnée;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1995-2004;0;Surface naturelle;Site naturel aménagé;.00;11000.00;.00;.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.2821;47.13972;28/11/2005 00:00;04/06/2015 00:00;47.13972, -1.2821
44.0;Loire-Atlantique;44108;Mouzillon;441080004;Circuits de Randonnees;275417;Circuit de la Sanguèze;;1;3012;Boucle de randonnée;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1975-1984;0;Surface naturelle;Site naturel aménagé;.00;9000.00;.00;.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28429;47.14011;25/09/2006 00:00;04/06/2015 00:00;47.14011, -1.28429
44.0;Loire-Atlantique;44108;Mouzillon;441080005;Aire de la Motte;266087;Boulodrome Aire de la Motte;;1;202;Terrain de pétanque;Commune;Commune;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1980;1975-1984;0;Sable;Découvert;;100.00;57.00;5700.00;;0;2;Non;0;Non;Oui;Non;Oui;Non;Non;Non;Oui;1;1;;;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28439;47.14006;03/01/2006 00:00;02/05/2017 00:00;47.14006, -1.28439
44.0;Loire-Atlantique;44108;Mouzillon;441080005;Aire de la Motte;274826;Étang de la Motte;;1;2420;Site de pêche;Commune;EPCI;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1990;1985-1994;0;Surface naturelle;Site naturel aménagé;;.00;.00;5000.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Oui;Non;Rivière fleuve;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.28544;47.14003;16/05/2006 00:00;12/06/2017 00:00;47.14003, -1.28544
